id_usuario,edad,género,ubicación,tipo_viajero,id_reserva,fecha_reserva,fecha_viaje,antelacion_reserva,duracion_viaje,numero_personas,tipo_paquete,costo_total,metodo_pago,destino,tipo_alojamiento,clase_vuelo,actividades_reservadas,numero_noches_estancia,promocion_aplicada,fuente_reserva,estado_reserva,mes_reserva,mes_viaje,estacionalidad,cancelacion_reserva,calificacion_usuario,comentarios,gasto_por_persona,gasto_por_duracion,rango_edad
U0588,34,femenino,uk,turista,R00588,2024-05-17,2024-07-16,239,9,1,vuelo_hotel_tour,1102.26,transferencia_bancaria,tokio,hotel,económica,tour_en_bus,4,si,app_móvil,pendiente,5,7,temporada_baja,no,4,excelente_viaje,1102.26,122.47,31-40
U0589,65,femenino,usa,turista,R00589,2024-02-15,2024-08-13,171,11,3,solo_vuelo,1571.77,transferencia_bancaria,nueva_york,Sin alojamiento,económica,Sin actividad,6,si,agente_de_viajes,confirmada,2,4,temporada_baja,no,3,problemas_con_la_reserva,523.92,142.89,60+
U0590,24,femenino,australia,turista,R00590,2024-11-23,2024-12-01,3,4,3,vuelo_hotel_tour,423.88,tarjeta_de_crédito,paris,airbnb,ejecutiva,excursión_en_bote,1,si,agente_de_viajes,cancelada,5,9,temporada_alta,si,1,no_me_gustó_el_servicio,141.29,105.97,19-30
U0591,41,otro,uk,turista,R00591,2024-03-06,2024-06-04,103,10,2,vuelo_hotel_tour,551.73,transferencia_bancaria,cancun,airbnb,económica,city_tour,7,no,app_móvil,cancelada,6,10,temporada_alta,si,1,no_me_gustó_el_servicio,275.86,55.17,41-50
U0592,18,femenino,alemania,turista,R00592,2024-01-20,2024-06-17,180,11,1,solo_vuelo,1577.57,tarjeta_de_crédito,cancun,Sin alojamiento,primera_clase,Sin actividad,3,no,app_móvil,cancelada,8,11,temporada_alta,si,3,no_me_gustó_el_servicio,1577.57,143.42,19-30
U0593,29,femenino,españa,turista,R00593,2024-06-14,2024-08-11,159,4,3,vuelo_hotel_tour,1908.23,paypal,tokio,airbnb,económica,city_tour,9,si,agente_de_viajes,pendiente,6,9,temporada_alta,si,4,excelente_viaje,636.08,477.06,19-30
U0594,50,otro,india,negocios,R00594,2024-03-07,2024-11-14,87,7,2,solo_vuelo,1252.9,paypal,paris,Sin alojamiento,primera_clase,Sin actividad,9,no,agente_de_viajes,pendiente,9,1,temporada_alta,si,3,no_me_gustó_el_servicio,626.45,178.99,51-60
U0595,48,otro,australia,negocios,R00595,2024-05-18,2024-10-12,360,14,4,vuelo_hotel,1440.93,transferencia_bancaria,barcelona,resort,primera_clase,Sin actividad,2,si,app_móvil,pendiente,9,12,temporada_alta,no,4,todo_bien,360.23,102.92,41-50
U0596,59,femenino,australia,turista,R00596,2024-05-31,2024-12-22,211,1,4,vuelo_hotel,900.13,transferencia_bancaria,tokio,hotel,ejecutiva,Sin actividad,4,si,app_móvil,confirmada,6,2,temporada_baja,si,3,recomendado,225.03,900.13,51-60
U0597,54,masculino,alemania,turista,R00597,2024-04-13,2024-09-28,201,11,2,solo_vuelo,1606.42,transferencia_bancaria,londres,Sin alojamiento,económica,Sin actividad,7,si,agente_de_viajes,pendiente,8,12,temporada_alta,si,4,todo_bien,803.21,146.04,51-60
U0598,26,femenino,uk,turista,R00598,2024-01-22,2024-07-23,335,11,4,vuelo_hotel_tour,1268.25,transferencia_bancaria,londres,airbnb,primera_clase,city_tour,8,no,agente_de_viajes,cancelada,7,10,temporada_alta,si,4,recomendado,317.06,115.3,19-30
U0599,62,masculino,usa,turista,R00599,2024-03-23,2024-10-05,20,10,4,vuelo_hotel_tour,1934.98,tarjeta_de_crédito,paris,airbnb,primera_clase,Sin actividad,6,no,agente_de_viajes,pendiente,4,7,temporada_baja,no,2,problemas_con_la_reserva,483.74,193.5,60+
U0600,51,femenino,usa,turista,R00600,2024-04-13,2024-12-03,324,4,3,vuelo_hotel,207.41,paypal,cancun,hotel,económica,Sin actividad,3,no,agente_de_viajes,cancelada,12,10,temporada_alta,si,3,problemas_con_la_reserva,69.14,51.85,51-60
U0601,34,femenino,mexico,turista,R00601,2024-03-31,2024-06-11,62,2,2,solo_vuelo,245.82,paypal,tokio,Sin alojamiento,primera_clase,Sin actividad,7,si,sitio_web,pendiente,9,9,temporada_alta,si,1,problemas_con_la_reserva,122.91,122.91,31-40
U0602,37,masculino,alemania,negocios,R00602,2024-01-31,2024-07-08,197,2,3,solo_vuelo,1921.24,paypal,nueva_york,Sin alojamiento,económica,Sin actividad,4,no,agente_de_viajes,confirmada,7,1,temporada_alta,si,1,no_me_gustó_el_servicio,640.41,960.62,31-40
U0603,43,femenino,alemania,turista,R00603,2024-01-29,2024-12-23,323,11,4,vuelo_hotel,1109.44,tarjeta_de_crédito,londres,resort,económica,Sin actividad,9,si,agente_de_viajes,cancelada,12,3,temporada_alta,no,1,problemas_con_la_reserva,277.36,100.86,41-50
U0604,51,femenino,australia,turista,R00604,2024-02-27,2024-05-28,248,10,3,vuelo_hotel_tour,334.94,tarjeta_de_crédito,cancun,airbnb,económica,Sin actividad,7,no,sitio_web,cancelada,11,10,temporada_alta,no,2,Sin comentarios,111.65,33.49,51-60
U0605,55,otro,españa,negocios,R00605,2024-02-15,2024-10-03,251,6,2,solo_vuelo,280.93,tarjeta_de_crédito,nueva_york,Sin alojamiento,ejecutiva,Sin actividad,1,no,sitio_web,pendiente,6,11,temporada_alta,si,4,todo_bien,140.46,46.82,51-60
U0606,28,otro,españa,turista,R00606,2024-10-04,2024-10-04,227,9,2,solo_vuelo,1803.02,paypal,tokio,Sin alojamiento,primera_clase,Sin actividad,8,si,agente_de_viajes,cancelada,4,8,temporada_baja,si,4,recomendado,901.51,200.34,19-30
U0607,23,otro,alemania,negocios,R00607,2024-05-25,2024-09-11,269,6,2,solo_vuelo,451.46,tarjeta_de_crédito,paris,Sin alojamiento,económica,Sin actividad,1,si,sitio_web,cancelada,10,5,temporada_baja,si,3,Sin comentarios,225.73,75.24,19-30
U0608,31,femenino,uk,turista,R00608,2024-10-20,2024-12-26,68,11,2,solo_vuelo,554.7,paypal,londres,Sin alojamiento,económica,Sin actividad,8,si,agente_de_viajes,pendiente,11,10,temporada_baja,no,2,todo_bien,277.35,50.43,31-40
U0609,34,masculino,india,turista,R00609,2024-07-22,2024-10-16,5,6,4,vuelo_hotel,142.3,transferencia_bancaria,nueva_york,airbnb,económica,Sin actividad,6,si,agente_de_viajes,cancelada,5,12,temporada_baja,si,5,todo_bien,35.58,23.72,31-40
U0610,21,otro,alemania,turista,R00610,2024-07-30,2024-10-12,235,2,1,vuelo_hotel_tour,1903.27,transferencia_bancaria,barcelona,airbnb,económica,excursión_en_bote,5,si,agente_de_viajes,cancelada,8,5,temporada_alta,si,3,no_me_gustó_el_servicio,1903.27,951.64,19-30
U0611,28,otro,mexico,turista,R00611,2024-02-22,2024-02-23,119,10,1,vuelo_hotel_tour,1794.98,transferencia_bancaria,tokio,hotel,ejecutiva,tour_en_bus,9,si,agente_de_viajes,pendiente,7,5,temporada_baja,no,4,recomendado,1794.98,179.5,19-30
U0612,24,femenino,india,turista,R00612,2024-02-24,2024-06-25,62,6,1,vuelo_hotel_tour,1823.44,tarjeta_de_crédito,londres,hotel,ejecutiva,Sin actividad,2,si,agente_de_viajes,cancelada,8,4,temporada_alta,si,2,no_me_gustó_el_servicio,1823.44,303.91,19-30
U0613,43,otro,australia,turista,R00613,2024-11-05,2024-11-11,70,6,1,vuelo_hotel,245.3,tarjeta_de_crédito,roma,hotel,primera_clase,Sin actividad,6,si,agente_de_viajes,pendiente,10,1,temporada_alta,no,5,todo_bien,245.3,40.88,41-50
U0614,55,femenino,australia,turista,R00614,2024-05-30,2024-09-14,10,7,2,vuelo_hotel_tour,1838.68,tarjeta_de_crédito,londres,hotel,económica,excursión_en_bote,8,no,app_móvil,cancelada,9,3,temporada_baja,si,1,no_me_gustó_el_servicio,919.34,262.67,51-60
U0615,36,masculino,australia,negocios,R00615,2024-02-14,2024-11-27,121,6,3,vuelo_hotel_tour,632.76,paypal,tokio,hotel,ejecutiva,tour_en_bus,5,no,agente_de_viajes,pendiente,1,4,temporada_alta,no,1,problemas_con_la_reserva,210.92,105.46,31-40
U0616,53,femenino,australia,turista,R00616,2024-07-23,2024-09-26,40,5,4,solo_vuelo,1955.31,tarjeta_de_crédito,barcelona,Sin alojamiento,primera_clase,Sin actividad,2,no,agente_de_viajes,confirmada,10,4,temporada_baja,si,5,todo_bien,488.83,391.06,51-60
U0617,44,femenino,mexico,turista,R00617,2024-08-02,2024-10-21,354,10,3,vuelo_hotel_tour,1360.05,tarjeta_de_crédito,tokio,hotel,ejecutiva,excursión_en_bote,8,no,agente_de_viajes,confirmada,2,1,temporada_alta,si,2,no_me_gustó_el_servicio,453.35,136.0,41-50
U0618,21,femenino,mexico,turista,R00618,2024-10-21,2024-10-25,161,7,1,vuelo_hotel_tour,415.43,paypal,cancun,hotel,económica,tour_en_bus,9,no,agente_de_viajes,pendiente,2,7,temporada_alta,si,4,todo_bien,415.43,59.35,19-30
U0619,59,otro,usa,negocios,R00619,2024-02-26,2024-03-09,59,1,1,vuelo_hotel_tour,1985.25,paypal,tokio,hotel,primera_clase,city_tour,6,no,agente_de_viajes,pendiente,7,7,temporada_baja,no,5,excelente_viaje,1985.25,1985.25,51-60
U0620,57,femenino,australia,turista,R00620,2024-07-07,2024-08-19,326,2,4,vuelo_hotel_tour,657.06,transferencia_bancaria,nueva_york,hotel,primera_clase,city_tour,7,no,sitio_web,pendiente,1,2,temporada_baja,si,2,no_me_gustó_el_servicio,164.26,328.53,51-60
U0621,25,masculino,españa,negocios,R00621,2024-06-08,2024-12-23,125,9,1,vuelo_hotel,429.39,tarjeta_de_crédito,roma,airbnb,económica,Sin actividad,9,si,sitio_web,confirmada,5,9,temporada_alta,no,2,no_me_gustó_el_servicio,429.39,47.71,19-30
U0622,38,femenino,uk,negocios,R00622,2024-03-06,2024-04-15,113,4,2,vuelo_hotel,114.26,transferencia_bancaria,londres,resort,económica,Sin actividad,1,si,sitio_web,cancelada,4,9,temporada_alta,no,2,Sin comentarios,57.13,28.56,31-40
U0623,36,masculino,alemania,turista,R00623,2024-02-26,2024-11-20,306,11,2,vuelo_hotel,492.55,paypal,nueva_york,hotel,primera_clase,Sin actividad,2,no,agente_de_viajes,cancelada,1,10,temporada_alta,si,2,todo_bien,246.28,44.78,31-40
U0624,65,otro,australia,negocios,R00624,2024-11-09,2024-11-10,148,8,4,solo_vuelo,1451.46,tarjeta_de_crédito,barcelona,Sin alojamiento,primera_clase,Sin actividad,5,no,agente_de_viajes,pendiente,3,10,temporada_baja,no,2,todo_bien,362.86,181.43,60+
U0625,46,masculino,alemania,turista,R00625,2024-01-04,2024-07-18,118,2,2,vuelo_hotel_tour,1561.43,paypal,tokio,hotel,primera_clase,excursión_en_bote,4,si,agente_de_viajes,cancelada,2,2,temporada_baja,si,1,problemas_con_la_reserva,780.72,780.72,41-50
U0626,62,masculino,alemania,turista,R00626,2024-04-24,2024-09-24,255,1,2,vuelo_hotel,1444.18,transferencia_bancaria,roma,hotel,primera_clase,Sin actividad,1,si,sitio_web,cancelada,4,4,temporada_baja,si,2,todo_bien,722.09,1444.18,60+
U0627,58,masculino,uk,negocios,R00627,2024-05-13,2024-05-17,114,4,3,vuelo_hotel_tour,1437.86,tarjeta_de_crédito,nueva_york,hotel,económica,Sin actividad,2,no,agente_de_viajes,confirmada,6,5,temporada_baja,no,2,problemas_con_la_reserva,479.29,359.46,51-60
U0628,26,otro,australia,negocios,R00628,2024-04-20,2024-12-22,306,12,2,vuelo_hotel,491.37,paypal,cancun,airbnb,económica,Sin actividad,5,no,app_móvil,cancelada,10,7,temporada_alta,si,2,Sin comentarios,245.68,40.95,19-30
U0629,59,otro,españa,turista,R00629,2024-04-15,2024-11-14,274,11,2,solo_vuelo,1169.26,paypal,nueva_york,Sin alojamiento,primera_clase,Sin actividad,9,si,agente_de_viajes,confirmada,4,2,temporada_baja,si,4,recomendado,584.63,106.3,51-60
U0630,44,otro,australia,negocios,R00630,2024-05-12,2024-06-04,281,14,3,solo_vuelo,538.7,paypal,londres,Sin alojamiento,ejecutiva,Sin actividad,4,no,sitio_web,cancelada,7,2,temporada_baja,si,3,recomendado,179.57,38.48,41-50
U0631,30,otro,india,negocios,R00631,2024-03-22,2024-11-11,251,6,1,vuelo_hotel_tour,950.24,transferencia_bancaria,barcelona,resort,económica,city_tour,3,si,agente_de_viajes,cancelada,12,8,temporada_alta,si,3,no_me_gustó_el_servicio,950.24,158.37,31-40
U0632,45,masculino,alemania,turista,R00632,2024-02-04,2024-10-16,22,5,1,solo_vuelo,1890.48,tarjeta_de_crédito,tokio,Sin alojamiento,económica,Sin actividad,1,no,sitio_web,pendiente,10,10,temporada_baja,no,2,todo_bien,1890.48,378.1,41-50
U0633,54,femenino,españa,turista,R00633,2024-11-11,2024-11-30,76,8,3,vuelo_hotel,1152.33,tarjeta_de_crédito,nueva_york,resort,económica,Sin actividad,6,no,sitio_web,pendiente,4,8,temporada_baja,no,5,excelente_viaje,384.11,144.04,51-60
U0634,20,masculino,alemania,turista,R00634,2024-06-01,2024-08-09,97,12,4,vuelo_hotel,585.94,paypal,nueva_york,hotel,primera_clase,Sin actividad,9,si,app_móvil,pendiente,5,8,temporada_baja,no,3,no_me_gustó_el_servicio,146.49,48.83,19-30
U0635,63,otro,usa,turista,R00635,2024-07-07,2024-08-08,315,2,2,vuelo_hotel_tour,978.26,tarjeta_de_crédito,paris,airbnb,ejecutiva,city_tour,5,si,sitio_web,pendiente,11,6,temporada_alta,no,5,excelente_viaje,489.13,489.13,60+
U0636,56,femenino,mexico,turista,R00636,2024-04-06,2024-07-17,315,5,4,vuelo_hotel_tour,229.31,transferencia_bancaria,roma,resort,económica,Sin actividad,4,si,app_móvil,pendiente,5,12,temporada_alta,si,5,recomendado,57.33,45.86,51-60
U0637,43,femenino,mexico,turista,R00637,2024-05-24,2024-07-13,96,1,3,vuelo_hotel,1618.29,transferencia_bancaria,nueva_york,airbnb,ejecutiva,Sin actividad,3,no,agente_de_viajes,pendiente,5,6,temporada_baja,si,2,problemas_con_la_reserva,539.43,1618.29,41-50
U0638,54,femenino,alemania,turista,R00638,2024-06-03,2024-06-26,262,7,4,vuelo_hotel,377.31,paypal,nueva_york,airbnb,económica,Sin actividad,1,no,app_móvil,cancelada,1,9,temporada_alta,no,5,recomendado,94.33,53.9,51-60
U0639,33,femenino,australia,negocios,R00639,2024-08-08,2024-11-14,73,11,1,solo_vuelo,974.79,paypal,nueva_york,Sin alojamiento,económica,Sin actividad,9,no,sitio_web,pendiente,6,5,temporada_alta,si,2,todo_bien,974.79,88.62,31-40
U0640,45,femenino,usa,turista,R00640,2024-04-27,2024-06-29,251,5,2,vuelo_hotel_tour,602.36,paypal,paris,hotel,económica,Sin actividad,8,no,agente_de_viajes,cancelada,3,2,temporada_baja,si,2,no_me_gustó_el_servicio,301.18,120.47,41-50
U0641,18,otro,usa,turista,R00641,2024-05-06,2024-07-17,356,1,4,vuelo_hotel_tour,1249.92,tarjeta_de_crédito,paris,hotel,ejecutiva,tour_en_bus,1,no,app_móvil,cancelada,4,11,temporada_baja,si,4,recomendado,312.48,1249.92,19-30
U0642,59,femenino,uk,turista,R00642,2024-06-29,2024-12-27,341,6,3,solo_vuelo,625.56,paypal,nueva_york,Sin alojamiento,económica,Sin actividad,5,no,app_móvil,cancelada,2,5,temporada_baja,si,5,todo_bien,208.52,104.26,51-60
U0643,65,masculino,australia,turista,R00643,2024-03-20,2024-08-23,137,4,3,solo_vuelo,1592.35,tarjeta_de_crédito,nueva_york,Sin alojamiento,ejecutiva,Sin actividad,8,no,sitio_web,confirmada,10,7,temporada_baja,si,2,problemas_con_la_reserva,530.78,398.09,60+
U0644,51,femenino,mexico,turista,R00644,2024-05-22,2024-09-06,202,13,4,vuelo_hotel,1932.2,paypal,paris,airbnb,económica,Sin actividad,9,no,agente_de_viajes,pendiente,2,6,temporada_alta,no,4,todo_bien,483.05,148.63,51-60
U0645,41,femenino,uk,turista,R00645,2024-02-01,2024-05-07,250,14,2,vuelo_hotel,792.42,tarjeta_de_crédito,paris,airbnb,económica,Sin actividad,5,no,app_móvil,cancelada,10,1,temporada_alta,no,1,no_me_gustó_el_servicio,396.21,56.6,41-50
U0646,57,masculino,india,turista,R00646,2024-04-09,2024-12-02,31,13,3,solo_vuelo,1505.98,transferencia_bancaria,roma,Sin alojamiento,ejecutiva,Sin actividad,4,si,sitio_web,pendiente,10,8,temporada_baja,no,5,todo_bien,501.99,115.84,51-60
U0647,63,otro,usa,turista,R00647,2024-04-18,2024-11-25,39,3,3,vuelo_hotel_tour,304.64,paypal,paris,resort,económica,Sin actividad,5,si,agente_de_viajes,cancelada,10,7,temporada_baja,no,4,recomendado,101.55,101.55,60+
U0648,46,femenino,australia,turista,R00648,2024-06-05,2024-09-25,360,2,2,solo_vuelo,259.28,tarjeta_de_crédito,nueva_york,Sin alojamiento,económica,Sin actividad,9,si,agente_de_viajes,cancelada,7,7,temporada_alta,si,4,recomendado,129.64,129.64,41-50
U0649,39,femenino,india,turista,R00649,2024-01-11,2024-04-22,98,11,4,vuelo_hotel,1926.16,tarjeta_de_crédito,paris,resort,económica,Sin actividad,5,no,agente_de_viajes,pendiente,8,6,temporada_baja,no,3,no_me_gustó_el_servicio,481.54,175.11,31-40
U0650,51,otro,australia,negocios,R00650,2024-05-03,2024-12-28,359,9,2,solo_vuelo,1863.97,transferencia_bancaria,nueva_york,Sin alojamiento,económica,Sin actividad,2,no,agente_de_viajes,pendiente,3,5,temporada_alta,no,1,no_me_gustó_el_servicio,931.98,207.11,51-60
U0651,32,otro,australia,turista,R00651,2024-06-02,2024-06-30,143,8,4,solo_vuelo,325.43,transferencia_bancaria,cancun,Sin alojamiento,económica,Sin actividad,4,no,agente_de_viajes,confirmada,9,12,temporada_baja,no,1,no_me_gustó_el_servicio,81.36,40.68,31-40
U0652,51,masculino,australia,turista,R00652,2024-02-20,2024-02-25,298,3,3,vuelo_hotel_tour,1384.26,paypal,paris,resort,primera_clase,tour_en_bus,1,si,agente_de_viajes,confirmada,3,2,temporada_alta,no,2,problemas_con_la_reserva,461.42,461.42,51-60
U0653,50,femenino,india,turista,R00653,2024-09-24,2024-12-25,38,9,1,vuelo_hotel_tour,996.53,transferencia_bancaria,nueva_york,hotel,ejecutiva,city_tour,9,no,sitio_web,confirmada,11,4,temporada_baja,no,4,todo_bien,996.53,110.73,51-60
U0654,56,otro,australia,turista,R00654,2024-08-30,2024-12-01,140,10,2,vuelo_hotel_tour,1228.57,paypal,londres,resort,primera_clase,tour_en_bus,2,no,sitio_web,pendiente,4,5,temporada_baja,no,1,problemas_con_la_reserva,614.28,122.86,51-60
U0655,50,otro,españa,turista,R00655,2024-07-04,2024-10-03,150,12,2,vuelo_hotel_tour,854.67,paypal,londres,resort,ejecutiva,Sin actividad,7,si,app_móvil,cancelada,8,9,temporada_alta,si,5,Sin comentarios,427.34,71.22,51-60
U0656,52,masculino,australia,negocios,R00656,2024-05-24,2024-12-13,198,4,1,vuelo_hotel_tour,317.91,paypal,nueva_york,hotel,económica,city_tour,5,no,agente_de_viajes,cancelada,7,7,temporada_alta,no,2,no_me_gustó_el_servicio,317.91,79.48,51-60
U0657,46,masculino,usa,negocios,R00657,2024-01-20,2024-10-23,73,4,1,vuelo_hotel_tour,432.11,transferencia_bancaria,barcelona,hotel,económica,tour_en_bus,9,si,app_móvil,cancelada,10,1,temporada_alta,no,1,Sin comentarios,432.11,108.03,41-50
U0658,28,otro,alemania,negocios,R00658,2024-09-06,2024-11-27,204,5,4,solo_vuelo,1201.15,tarjeta_de_crédito,roma,Sin alojamiento,económica,Sin actividad,2,si,app_móvil,confirmada,4,9,temporada_alta,si,3,problemas_con_la_reserva,300.29,240.23,19-30
U0659,25,femenino,australia,turista,R00659,2024-07-30,2024-10-12,103,2,4,solo_vuelo,1648.05,transferencia_bancaria,nueva_york,Sin alojamiento,ejecutiva,Sin actividad,9,no,agente_de_viajes,confirmada,1,11,temporada_baja,si,3,problemas_con_la_reserva,412.01,824.02,19-30
U0660,63,femenino,alemania,turista,R00660,2024-10-15,2024-10-22,194,6,4,vuelo_hotel,875.84,paypal,roma,airbnb,económica,Sin actividad,8,si,sitio_web,pendiente,9,4,temporada_baja,si,3,problemas_con_la_reserva,218.96,145.97,60+
U0661,20,otro,australia,negocios,R00661,2024-06-03,2024-09-19,102,9,2,vuelo_hotel,1195.14,tarjeta_de_crédito,roma,hotel,ejecutiva,Sin actividad,3,no,sitio_web,confirmada,3,5,temporada_alta,si,2,problemas_con_la_reserva,597.57,132.79,19-30
U0662,52,masculino,uk,turista,R00662,2024-06-12,2024-11-25,148,9,1,vuelo_hotel_tour,1710.97,paypal,tokio,airbnb,económica,tour_en_bus,9,no,sitio_web,pendiente,7,10,temporada_alta,no,1,problemas_con_la_reserva,1710.97,190.11,51-60
U0663,38,femenino,mexico,turista,R00663,2024-08-01,2024-08-07,291,1,4,vuelo_hotel,1729.02,transferencia_bancaria,barcelona,airbnb,económica,Sin actividad,7,no,sitio_web,pendiente,10,11,temporada_baja,si,2,no_me_gustó_el_servicio,432.26,1729.02,31-40
U0664,47,otro,uk,negocios,R00664,2024-05-15,2024-06-29,39,12,4,solo_vuelo,226.42,paypal,barcelona,Sin alojamiento,primera_clase,Sin actividad,6,si,agente_de_viajes,pendiente,4,9,temporada_alta,si,4,todo_bien,56.6,18.87,41-50
U0665,46,otro,australia,turista,R00665,2024-03-22,2024-12-19,91,5,4,vuelo_hotel_tour,1674.68,tarjeta_de_crédito,nueva_york,resort,primera_clase,excursión_en_bote,3,si,sitio_web,cancelada,6,10,temporada_alta,no,4,recomendado,418.67,334.94,41-50
U0666,18,femenino,uk,turista,R00666,2024-03-19,2024-12-31,288,6,3,vuelo_hotel,905.87,tarjeta_de_crédito,paris,airbnb,ejecutiva,Sin actividad,3,no,sitio_web,cancelada,12,2,temporada_alta,si,2,problemas_con_la_reserva,301.96,150.98,19-30
U0667,32,otro,españa,negocios,R00667,2024-02-15,2024-11-30,34,14,1,vuelo_hotel,1273.71,tarjeta_de_crédito,roma,hotel,económica,Sin actividad,1,si,app_móvil,cancelada,3,12,temporada_alta,si,2,no_me_gustó_el_servicio,1273.71,90.98,31-40
U0668,20,femenino,alemania,turista,R00668,2024-05-17,2024-06-11,77,5,4,vuelo_hotel_tour,1284.08,transferencia_bancaria,nueva_york,hotel,económica,Sin actividad,7,no,agente_de_viajes,cancelada,10,9,temporada_baja,si,5,Sin comentarios,321.02,256.82,19-30
U0669,39,masculino,australia,turista,R00669,2024-02-06,2024-11-27,170,12,4,solo_vuelo,350.52,tarjeta_de_crédito,paris,Sin alojamiento,ejecutiva,Sin actividad,9,si,sitio_web,cancelada,2,8,temporada_baja,si,2,no_me_gustó_el_servicio,87.63,29.21,31-40
U0670,54,masculino,usa,negocios,R00670,2024-04-15,2024-04-29,214,11,1,vuelo_hotel,316.21,transferencia_bancaria,nueva_york,hotel,primera_clase,Sin actividad,8,si,app_móvil,cancelada,8,1,temporada_baja,si,4,problemas_con_la_reserva,316.21,28.75,51-60
U0671,53,otro,usa,turista,R00671,2024-04-21,2024-10-16,215,1,3,vuelo_hotel_tour,680.11,paypal,roma,resort,primera_clase,Sin actividad,1,no,app_móvil,cancelada,10,1,temporada_alta,no,3,Sin comentarios,226.7,680.11,51-60
U0672,42,masculino,alemania,negocios,R00672,2024-04-24,2024-09-30,64,13,2,solo_vuelo,1124.36,tarjeta_de_crédito,londres,Sin alojamiento,primera_clase,Sin actividad,4,no,sitio_web,cancelada,4,12,temporada_baja,no,2,problemas_con_la_reserva,562.18,86.49,41-50
U0673,65,masculino,usa,turista,R00673,2024-10-19,2024-11-14,299,8,2,vuelo_hotel,1753.21,tarjeta_de_crédito,cancun,resort,primera_clase,Sin actividad,8,si,app_móvil,pendiente,10,1,temporada_alta,no,2,no_me_gustó_el_servicio,876.6,219.15,60+
U0674,64,otro,uk,negocios,R00674,2024-03-21,2024-08-05,294,8,2,vuelo_hotel_tour,1086.84,tarjeta_de_crédito,tokio,hotel,ejecutiva,excursión_en_bote,8,no,app_móvil,cancelada,7,5,temporada_alta,si,2,Sin comentarios,543.42,135.85,60+
U0675,65,masculino,usa,negocios,R00675,2024-03-16,2024-12-31,216,9,1,vuelo_hotel_tour,624.6,transferencia_bancaria,tokio,airbnb,primera_clase,city_tour,2,no,app_móvil,pendiente,12,1,temporada_alta,no,3,excelente_viaje,624.6,69.4,60+
